;;0;1499;2999;4499;5999;7499;8999;10499;11999;13499;14999;
SI 0,20;[14, 4, 1];0,00316;0,00206;0,00184;0,00152;0,00144;0,00141;0,00129;0,00119;0,00110;0,00100;0,00096;
SI 0,30;[14, 4, 1];0,00514;0,00253;0,00285;0,00265;0,00268;0,00303;0,00327;0,00319;0,00292;0,00276;0,00269;
SI 0,40;[14, 4, 1];0,00253;0,00199;0,00196;0,00196;0,00195;0,00197;0,00196;0,00191;0,00185;0,00178;0,00172;
TA 0,20;[14, 4, 1];0,00174;0,00080;0,00084;0,00094;0,00102;0,00107;0,00116;0,00121;0,00127;0,00130;0,00133;
TA 0,30;[14, 4, 1];0,06025;0,00178;0,00217;0,00222;0,00222;0,00222;0,00222;0,00221;0,00220;0,00219;0,00219;
TA 0,40;[14, 4, 1];0,00565;0,00090;0,00115;0,00168;0,00174;0,00175;0,00174;0,00174;0,00176;0,00179;0,00180;
GA 0,20;[14, 4, 1];0,00318;0,00346;0,00372;0,00380;0,00388;0,00393;0,00396;0,00397;0,00398;0,00398;0,00398;
GA 0,30;[14, 4, 1];0,08372;0,00101;0,00167;0,00215;0,00238;0,00244;0,00245;0,00244;0,00244;0,00244;0,00240;
GA 0,40;[14, 4, 1];0,05658;0,00215;0,00244;0,00255;0,00258;0,00260;0,00260;0,00259;0,00258;0,00256;0,00255;
SI 0,20;[14, 5, 1];0,00041;0,00250;0,00266;0,00244;0,00196;0,00171;0,00152;0,00142;0,00132;0,00123;0,00119;
SI 0,30;[14, 5, 1];0,02398;0,00200;0,00238;0,00242;0,00231;0,00225;0,00226;0,00228;0,00229;0,00225;0,00227;
SI 0,40;[14, 5, 1];0,44541;0,00291;0,00287;0,00292;0,00291;0,00286;0,00284;0,00282;0,00283;0,00285;0,00286;
TA 0,20;[14, 5, 1];0,00173;0,00138;0,00138;0,00143;0,00142;0,00141;0,00140;0,00140;0,00140;0,00140;0,00139;
TA 0,30;[14, 5, 1];0,00408;0,00203;0,00224;0,00225;0,00224;0,00217;0,00210;0,00207;0,00202;0,00200;0,00197;
TA 0,40;[14, 5, 1];0,00037;0,00149;0,00170;0,00175;0,00172;0,00169;0,00166;0,00162;0,00160;0,00159;0,00159;
GA 0,20;[14, 5, 1];0,12228;0,00278;0,00275;0,00264;0,00267;0,00278;0,00286;0,00292;0,00298;0,00303;0,00306;
GA 0,30;[14, 5, 1];0,13481;0,00179;0,00231;0,00239;0,00240;0,00240;0,00243;0,00249;0,00254;0,00258;0,00262;
GA 0,40;[14, 5, 1];0,01511;0,00188;0,00224;0,00241;0,00251;0,00262;0,00268;0,00272;0,00275;0,00276;0,00276;
SI 0,20;[14, 6, 1];0,20470;0,00251;0,00281;0,00262;0,00262;0,00277;0,00286;0,00294;0,00302;0,00303;0,00304;
SI 0,30;[14, 6, 1];0,00381;0,00424;0,00409;0,00393;0,00376;0,00363;0,00344;0,00316;0,00287;0,00260;0,00246;
SI 0,40;[14, 6, 1];0,00386;0,00226;0,00239;0,00250;0,00260;0,00266;0,00270;0,00274;0,00274;0,00274;0,00273;
