Conf;Neurons;0;9;19;29;39;49;59;69;79;89;99;
TA 0,30;[14, 7, 7, 1];0,00111;0,00036;0,00042;0,00040;0,00067;0,00065;0,00065;0,00066;0,00067;0,00066;0,00067;
TA 0,30;[14, 7, 7, 1];0,18357;0,00514;0,00125;0,00035;0,00028;0,00027;0,00027;0,00026;0,00027;0,00026;0,00026;
TA 0,30;[14, 7, 7, 1];0,17464;0,00632;0,00135;0,00131;0,00142;0,00151;0,00153;0,00156;0,00157;0,00157;0,00157;
TA 0,30;[14, 7, 7, 1];0,00234;0,01688;0,00118;0,00042;0,00039;0,00067;0,00064;0,00082;0,00102;0,00108;0,00111;
TA 0,30;[14, 7, 7, 1];0,01014;0,00651;0,00323;0,00038;0,00038;0,00040;0,00043;0,00051;0,00049;0,00050;0,00053;
TA 0,30;[14, 7, 7, 1];0,20091;0,00719;0,00034;0,00067;0,00114;0,00105;0,00099;0,00120;0,00121;0,00139;0,00136;
TA 0,30;[14, 7, 7, 1];0,12674;0,00206;0,00050;0,00064;0,00068;0,00077;0,00081;0,00085;0,00085;0,00086;0,00087;
TA 0,30;[14, 7, 7, 1];0,00073;0,00418;0,00035;0,00042;0,00049;0,00054;0,00063;0,00063;0,00064;0,00064;0,00062;
TA 0,30;[14, 7, 7, 1];0,00138;0,00524;0,00132;0,00121;0,00117;0,00144;0,00177;0,00183;0,00173;0,00170;0,00152;
TA 0,30;[14, 7, 7, 1];0,00379;0,00282;0,00062;0,00042;0,00061;0,00075;0,00080;0,00093;0,00092;0,00115;0,00112;
TA 0,30;[14, 7, 7, 1];0,00046;0,01201;0,00106;0,00060;0,00045;0,00040;0,00039;0,00039;0,00040;0,00041;0,00044;
TA 0,30;[14, 7, 7, 1];0,00164;0,00745;0,00059;0,00045;0,00049;0,00055;0,00061;0,00070;0,00076;0,00080;0,00081;
TA 0,30;[14, 7, 7, 1];0,00321;0,00661;0,00027;0,00029;0,00039;0,00049;0,00058;0,00058;0,00069;0,00100;0,00115;
TA 0,30;[14, 7, 7, 1];0,44478;0,00401;0,00043;0,00046;0,00047;0,00046;0,00048;0,00047;0,00065;0,00126;0,00129;
TA 0,30;[14, 7, 7, 1];0,00219;0,00132;0,00044;0,00046;0,00054;0,00062;0,00065;0,00069;0,00073;0,00073;0,00076;
TA 0,30;[14, 7, 7, 1];0,00198;0,00840;0,00086;0,00034;0,00041;0,00042;0,00049;0,00068;0,00079;0,00082;0,00087;
TA 0,30;[14, 7, 7, 1];0,00044;0,00296;0,00033;0,00051;0,00089;0,00107;0,00124;0,00114;0,00130;0,00132;0,00134;
TA 0,30;[14, 7, 7, 1];0,07721;0,00897;0,00074;0,00047;0,00036;0,00037;0,00052;0,00067;0,00080;0,00082;0,00084;
TA 0,30;[14, 7, 7, 1];0,00085;0,00354;0,00041;0,00035;0,00038;0,00044;0,00050;0,00063;0,00069;0,00076;0,00081;
TA 0,30;[14, 7, 7, 1];0,00065;0,01174;0,00133;0,00047;0,00042;0,00044;0,00048;0,00053;0,00058;0,00064;0,00065;
TA 0,30;[14, 7, 7, 1];0,00399;0,00203;0,00036;0,00028;0,00032;0,00035;0,00036;0,00039;0,00042;0,00042;0,00043;
TA 0,30;[14, 7, 7, 1];0,00212;0,02005;0,01021;0,00153;0,00035;0,00030;0,00023;0,00024;0,00024;0,00023;0,00023;
TA 0,30;[14, 7, 7, 1];0,00222;0,00335;0,00035;0,00040;0,00048;0,00050;0,00055;0,00063;0,00070;0,00074;0,00077;
TA 0,30;[14, 7, 7, 1];0,00156;0,00705;0,00141;0,00077;0,00040;0,00032;0,00023;0,00023;0,00023;0,00027;0,00029;
TA 0,30;[14, 7, 7, 1];0,00197;0,00166;0,00039;0,00057;0,00072;0,00104;0,00108;0,00111;0,00113;0,00117;0,00119;
TA 0,30;[14, 7, 7, 1];0,00115;0,00119;0,00051;0,00033;0,00034;0,00039;0,00048;0,00051;0,00054;0,00056;0,00061;
TA 0,30;[14, 7, 7, 1];0,00059;0,01616;0,00500;0,00049;0,00054;0,00042;0,00051;0,00067;0,00087;0,00095;0,00105;
TA 0,30;[14, 7, 7, 1];0,00309;0,01301;0,00391;0,00106;0,00040;0,00086;0,00086;0,00079;0,00071;0,00070;0,00067;
TA 0,30;[14, 7, 7, 1];0,03667;0,00390;0,00033;0,00047;0,00040;0,00041;0,00043;0,00046;0,00048;0,00051;0,00051;
TA 0,30;[14, 7, 7, 1];0,44052;0,00586;0,00040;0,00033;0,00036;0,00037;0,00044;0,00043;0,00047;0,00048;0,00051;
TA 0,30;[14, 7, 7, 1];0,61641;0,00302;0,00082;0,00035;0,00043;0,00067;0,00119;0,00129;0,00169;0,00163;0,00168;
TA 0,30;[14, 7, 7, 1];0,00074;0,00417;0,00083;0,00071;0,00097;0,00120;0,00114;0,00114;0,00118;0,00120;0,00124;
TA 0,30;[14, 7, 7, 1];0,00315;0,00413;0,00092;0,00032;0,00030;0,00030;0,00033;0,00041;0,00038;0,00043;0,00052;
TA 0,30;[14, 7, 7, 1];0,00416;0,00955;0,00069;0,00094;0,00104;0,00105;0,00106;0,00106;0,00106;0,00110;0,00113;
TA 0,30;[14, 7, 7, 1];0,00382;0,00316;0,00122;0,00136;0,00154;0,00169;0,00172;0,00175;0,00185;0,00186;0,00187;
TA 0,30;[14, 7, 7, 1];0,00298;0,00033;0,00066;0,00045;0,00046;0,00048;0,00057;0,00063;0,00070;0,00075;0,00099;
TA 0,30;[14, 7, 7, 1];0,21466;0,00552;0,00036;0,00034;0,00031;0,00035;0,00039;0,00041;0,00041;0,00044;0,00042;
TA 0,30;[14, 7, 7, 1];0,00173;0,00176;0,00043;0,00031;0,00041;0,00052;0,00065;0,00070;0,00070;0,00073;0,00073;
TA 0,30;[14, 7, 7, 1];0,00243;0,00350;0,00043;0,00042;0,00041;0,00040;0,00043;0,00043;0,00042;0,00043;0,00044;
TA 0,30;[14, 7, 7, 1];0,00073;0,00186;0,00034;0,00038;0,00049;0,00046;0,00045;0,00048;0,00058;0,00063;0,00066;
TA 0,30;[14, 7, 7, 1];0,00051;0,00855;0,00096;0,00090;0,00141;0,00163;0,00174;0,00183;0,00189;0,00190;0,00191;
TA 0,30;[14, 7, 7, 1];0,00044;0,00870;0,00125;0,00068;0,00028;0,00026;0,00035;0,00051;0,00052;0,00060;0,00060;
TA 0,30;[14, 7, 7, 1];0,00043;0,00067;0,00059;0,00032;0,00035;0,00035;0,00039;0,00040;0,00041;0,00044;0,00045;
TA 0,30;[14, 7, 7, 1];0,00028;0,01814;0,00122;0,00050;0,00030;0,00028;0,00028;0,00032;0,00072;0,00054;0,00059;
TA 0,30;[14, 7, 7, 1];0,00060;0,00258;0,00028;0,00026;0,00025;0,00024;0,00036;0,00037;0,00041;0,00047;0,00056;
TA 0,30;[14, 7, 7, 1];0,00454;0,00959;0,00493;0,00128;0,00038;0,00044;0,00056;0,00058;0,00059;0,00059;0,00061;
TA 0,30;[14, 7, 7, 1];0,01504;0,00747;0,00123;0,00048;0,00058;0,00048;0,00036;0,00034;0,00033;0,00037;0,00039;
TA 0,30;[14, 7, 7, 1];0,00063;0,00975;0,00077;0,00089;0,00165;0,00163;0,00160;0,00163;0,00164;0,00167;0,00174;
TA 0,30;[14, 7, 7, 1];0,00105;0,00877;0,00046;0,00037;0,00041;0,00043;0,00057;0,00053;0,00059;0,00062;0,00065;
TA 0,30;[14, 7, 7, 1];0,00200;0,00687;0,00060;0,00085;0,00110;0,00120;0,00121;0,00119;0,00120;0,00120;0,00117;
TA 0,30;[14, 7, 7, 1];0,00039;0,00342;0,00038;0,00022;0,00029;0,00050;0,00050;0,00054;0,00062;0,00070;0,00077;
TA 0,30;[14, 7, 7, 1];0,23548;0,00074;0,00034;0,00038;0,00045;0,00048;0,00049;0,00052;0,00052;0,00053;0,00056;
TA 0,30;[14, 7, 7, 1];0,00222;0,00201;0,00042;0,00039;0,00047;0,00062;0,00062;0,00062;0,00065;0,00069;0,00071;
TA 0,30;[14, 7, 7, 1];0,52101;0,00084;0,00111;0,00068;0,00055;0,00070;0,00070;0,00079;0,00082;0,00078;0,00081;
TA 0,30;[14, 7, 7, 1];0,00108;0,00701;0,00222;0,00087;0,00072;0,00043;0,00036;0,00032;0,00033;0,00035;0,00037;
TA 0,30;[14, 7, 7, 1];0,36984;0,00102;0,00142;0,00145;0,00159;0,00178;0,00188;0,00194;0,00197;0,00198;0,00197;
TA 0,30;[14, 7, 7, 1];0,00038;0,00594;0,00039;0,00039;0,00045;0,00045;0,00047;0,00050;0,00051;0,00053;0,00056;
TA 0,30;[14, 7, 7, 1];0,00305;0,00133;0,00098;0,00071;0,00063;0,00058;0,00060;0,00062;0,00060;0,00058;0,00059;
TA 0,30;[14, 7, 7, 1];0,00525;0,00937;0,00087;0,00036;0,00032;0,00033;0,00033;0,00033;0,00038;0,00038;0,00044;
TA 0,30;[14, 7, 7, 1];0,00116;0,00741;0,00047;0,00038;0,00037;0,00034;0,00026;0,00026;0,00025;0,00025;0,00025;
TA 0,30;[14, 7, 7, 1];0,40927;0,01543;0,00053;0,00052;0,00075;0,00117;0,00129;0,00154;0,00144;0,00144;0,00146;
TA 0,30;[14, 7, 7, 1];0,00185;0,00221;0,00034;0,00031;0,00035;0,00039;0,00041;0,00043;0,00047;0,00050;0,00060;
TA 0,30;[14, 7, 7, 1];0,68333;0,00126;0,00053;0,00065;0,00052;0,00056;0,00063;0,00069;0,00082;0,00089;0,00089;
TA 0,30;[14, 7, 7, 1];0,00550;0,00383;0,00076;0,00078;0,00083;0,00087;0,00093;0,00096;0,00100;0,00106;0,00109;
TA 0,30;[14, 7, 7, 1];0,00052;0,00034;0,00042;0,00028;0,00029;0,00033;0,00035;0,00041;0,00042;0,00041;0,00043;
TA 0,30;[14, 7, 7, 1];0,07701;0,02970;0,00317;0,00131;0,00073;0,00060;0,00048;0,00042;0,00038;0,00030;0,00032;
TA 0,30;[14, 7, 7, 1];0,00084;0,00499;0,00036;0,00039;0,00042;0,00044;0,00046;0,00044;0,00044;0,00045;0,00046;
TA 0,30;[14, 7, 7, 1];0,00152;0,01631;0,00927;0,00257;0,00113;0,00036;0,00034;0,00038;0,00040;0,00045;0,00048;
TA 0,30;[14, 7, 7, 1];0,00190;0,00769;0,00036;0,00034;0,00033;0,00033;0,00034;0,00035;0,00038;0,00047;0,00050;
