Conf;Neurons;0;0;1;2;3;4;5;6;7;8;9;
TA 0,30;[14, 7, 7, 1];0,01435;0,01435;0,00032;0,34157;0,01407;0,00172;0,01103;0,00033;0,00974;0,00150;0,00500;
TA 0,30;[14, 7, 7, 1];0,13859;0,13859;0,00143;0,41476;0,02490;0,00034;0,03828;0,00247;0,01279;0,01473;0,00341;
TA 0,30;[14, 7, 7, 1];0,00144;0,00144;0,14465;0,00144;0,12524;0,01837;0,00067;0,01898;0,00452;0,01747;0,00894;
TA 0,30;[14, 7, 7, 1];0,00138;0,00138;0,22115;0,04061;0,00083;0,04473;0,00140;0,00030;0,00270;0,00120;0,00257;
TA 0,30;[14, 7, 7, 1];0,21377;0,21377;0,00088;0,06592;0,00697;0,02182;0,00243;0,01181;0,00217;0,00371;0,00088;
TA 0,30;[14, 7, 7, 1];0,00079;0,00079;0,14473;0,00490;0,22803;0,03723;0,00478;0,02625;0,00832;0,01469;0,00555;
TA 0,30;[14, 7, 7, 1];0,57371;0,57371;0,01462;0,14343;0,00646;0,04967;0,00992;0,00103;0,00910;0,00276;0,00644;
TA 0,30;[14, 7, 7, 1];0,00110;0,00110;0,19232;0,02362;0,00048;0,01481;0,00686;0,04891;0,00664;0,00273;0,00037;
TA 0,30;[14, 7, 7, 1];0,00042;0,00042;0,20927;0,00358;0,15553;0,03958;0,00681;0,03765;0,01621;0,00695;0,01865;
TA 0,30;[14, 7, 7, 1];0,00182;0,00182;0,24605;0,00944;0,05531;0,01248;0,00117;0,01527;0,00381;0,00259;0,00046;
TA 0,30;[14, 7, 7, 1];0,00048;0,00048;0,20684;0,00146;0,09513;0,01533;0,00159;0,01674;0,00406;0,01584;0,00702;
TA 0,30;[14, 7, 7, 1];0,35702;0,35702;0,00053;0,05806;0,00075;0,01470;0,00097;0,00423;0,01040;0,00196;0,00443;
TA 0,30;[14, 7, 7, 1];0,00266;0,00266;0,02951;0,00042;0,03820;0,00411;0,03105;0,01105;0,01648;0,00801;0,00772;
TA 0,30;[14, 7, 7, 1];0,34494;0,34494;0,00050;0,10388;0,00555;0,02979;0,00082;0,01117;0,00180;0,00707;0,00221;
TA 0,30;[14, 7, 7, 1];0,00046;0,00046;0,12186;0,00060;0,06422;0,02168;0,00107;0,02183;0,00474;0,01593;0,00756;
TA 0,30;[14, 7, 7, 1];0,00114;0,00114;0,40810;0,01574;0,04149;0,00124;0,03621;0,00730;0,01629;0,00611;0,00735;
TA 0,30;[14, 7, 7, 1];0,09834;0,09834;0,00819;0,15719;0,00332;0,03517;0,00468;0,01987;0,00406;0,00737;0,00636;
TA 0,30;[14, 7, 7, 1];0,03172;0,03172;0,00063;0,19482;0,00071;0,07907;0,00828;0,05141;0,01613;0,00950;0,02229;
TA 0,30;[14, 7, 7, 1];0,00056;0,00056;0,12714;0,03221;0,00102;0,01800;0,00065;0,01298;0,00467;0,00663;0,00229;
TA 0,30;[14, 7, 7, 1];0,00417;0,00417;0,00435;0,00209;0,00222;0,00934;0,00046;0,00337;0,00085;0,00139;0,00055;
TA 0,30;[14, 7, 7, 1];0,52706;0,00127;0,00139;0,00149;0,00181;0,00173;0,00180;0,00184;0,00187;0,00192;0,00199;
TA 0,30;[14, 7, 7, 1];0,00025;0,00179;0,00195;0,00188;0,00184;0,00188;0,00194;0,00194;0,00194;0,00192;0,00190;
TA 0,30;[14, 7, 7, 1];0,15699;0,00068;0,00050;0,00059;0,00062;0,00074;0,00086;0,00086;0,00086;0,00090;0,00094;
TA 0,30;[14, 7, 7, 1];0,00273;0,00085;0,00125;0,00141;0,00150;0,00158;0,00170;0,00172;0,00171;0,00165;0,00162;
TA 0,30;[14, 7, 7, 1];0,00054;0,00039;0,00038;0,00045;0,00051;0,00064;0,00075;0,00082;0,00086;0,00091;0,00096;
TA 0,30;[14, 7, 7, 1];0,01948;0,00042;0,00080;0,00083;0,00085;0,00090;0,00092;0,00095;0,00098;0,00100;0,00102;
TA 0,30;[14, 7, 7, 1];0,03588;0,00089;0,00107;0,00118;0,00122;0,00116;0,00108;0,00109;0,00110;0,00109;0,00105;
TA 0,30;[14, 7, 7, 1];0,00171;0,00051;0,00065;0,00072;0,00072;0,00091;0,00104;0,00118;0,00127;0,00126;0,00129;
