0.13475550219166144,0.801042372608489,0.1563588705663758,0.1357655927743404,0.4324735750439853,0.34074124726477023,0.32983525449852213,0.30829459261071684,0.9497981524135028,0.981288417185853,0.33640846676331176,0.5206374563870445,0.43597800471327575,0.15988193765270461,0.35133968678986033
0.14681573849403146,0.8052977713973843,0.16698122229747267,0.14470068726522747,0.4854212306017139,0.3049781181619256,0.3321604622875455,0.3311312291003996,0.9193352651261858,0.9741919998330253,0.34227572090194863,0.5301504889643276,0.5380989787902593,0.15774363504432595,0.36309827892965985
0.16117384831900344,0.8090357898908292,0.18003837123289543,0.15297308480581362,0.5386819944603958,0.3613238512035011,0.34275978610504143,0.3653861838349238,0.8745077643212722,0.9712699456289199,0.3426557859473664,0.5157283987597002,0.6087981146897095,0.17197561633943625,0.38713513132629873
0.15481298206218774,0.8123249673876468,0.19023133988988275,0.16157521448752513,0.6016748881357535,0.3594433807439825,0.34841275880770595,0.3808824728814941,0.8387200634024322,0.9601035242060882,0.36167600540778266,0.5257683923252292,0.6637863315003928,0.17586662600386296,0.4188789261366639
0.1759834017811103,0.8152338429729589,0.1956083870224821,0.1723690931073052,0.687462449966075,0.37852160831509846,0.3566506378316743,0.39311638528668136,0.791663570844788,0.9035409035409034,0.3776421307532346,0.5005574692559865,0.7698350353495681,0.1813701261598539,0.43589585498617156
0.1916628100562331,0.8178309557318874,0.2103342747231943,0.18135914295504652,0.725789154241015,0.40474562363238514,0.3793319829009655,0.40616589185221436,0.7760606285756744,0.8912265322521733,0.3883789682862867,0.485996705107084,0.8248232521602514,0.1927977761652873,0.46855567495199674
0.20614119191961627,0.8201848447495542,0.22136161276282634,0.19072094962856645,0.7764145442041063,0.409429704595186,0.38721655113101733,0.4200309925780931,0.7537707110483691,0.865032403493942,0.3933639285694895,0.4968132727605545,0.8091123330714848,0.1927977761652873,0.4867528669825779
0.2228742510101157,0.8223640493247825,0.2438798273880042,0.2007842452689903,0.7648254244379056,0.4158916849015317,0.4004370182743214,0.44613000570915906,0.7724694751962752,0.8541790593072643,0.4061741566628117,0.499725425590335,0.781618224666143,0.1963031902773834,0.5082882660700759
0.25636069685957846,0.8244371087563951,0.2574639464598341,0.2112031343949415,0.8295664604310208,0.46153583150984684,0.4184890860181934,0.44857678819019653,0.7703643163186964,0.8275674942341608,0.4233313787130998,0.5119287326865581,0.7423409269442263,0.26991688663140223,0.5246622157239241
0.3031211102159408,0.826472562129514,0.2687596489207847,0.22050675304355696,0.9471665933293183,0.4238238512035011,0.4445072552522518,0.4436832232281217,0.7529038809223073,0.8099308099308099,0.45364156608516715,0.5605200827606099,0.6677140612725845,0.30044904354775953,0.5535786636602251
